"","idx","type","spl"
"15573",10187,"train",1
"15574",10188,"train",1
"15575",10191,"train",1
"15576",10192,"train",1
"15577",10193,"train",1
"15578",10194,"train",1
"15579",10195,"train",1
"15580",10198,"train",1
"15581",10200,"train",1
"15582",10201,"train",1
"15583",10203,"train",1
"15584",10204,"train",1
"15585",10205,"train",1
"15586",10207,"train",1
"15587",10208,"train",1
"15588",10209,"train",1
"15589",10210,"train",1
"15590",10212,"train",1
"15591",10213,"train",1
"15592",10215,"train",1
"15593",10217,"train",1
"15594",10218,"train",1
"15595",10219,"train",1
"15596",10220,"train",1
"15597",10221,"train",1
"15598",10224,"train",1
"15599",10225,"train",1
"15600",10226,"train",1
"15601",10227,"train",1
"15602",10228,"train",1
"15603",10230,"train",1
"15604",10232,"train",1
"15605",10233,"train",1
"15606",10234,"train",1
"15607",10235,"train",1
"15608",10240,"train",1
"15609",10241,"train",1
"15610",10242,"train",1
"15611",10243,"train",1
"15612",10246,"train",1
"15613",10248,"train",1
"15614",10249,"train",1
"15615",10253,"train",1
"15616",10255,"train",1
"15617",10257,"train",1
"15618",10258,"train",1
"15619",10261,"train",1
"15620",10264,"train",1
"15621",10265,"train",1
"15622",10268,"train",1
"15623",10269,"train",1
"15624",10270,"train",1
"15625",10271,"train",1
"15626",10273,"train",1
"15627",10274,"train",1
"15628",10276,"train",1
"15629",10278,"train",1
"15630",10279,"train",1
"15631",10280,"train",1
"15632",10281,"train",1
"15633",10283,"train",1
"15634",10285,"train",1
"15635",10287,"train",1
"15636",10290,"train",1
"15637",10293,"train",1
"15638",10298,"train",1
"15639",10300,"train",1
"15640",10301,"train",1
"15641",10302,"train",1
"15642",10304,"train",1
"15643",10306,"train",1
"15644",10307,"train",1
"15645",10308,"train",1
"15646",10310,"train",1
"15647",10313,"train",1
"15648",10314,"train",1
"15649",10315,"train",1
"15650",10318,"train",1
"15651",10321,"train",1
"15652",10323,"train",1
"15653",10324,"train",1
"15654",10325,"train",1
"15655",10326,"train",1
"15656",10328,"train",1
"15657",10330,"train",1
"15658",10331,"train",1
"15659",10332,"train",1
"15660",10333,"train",1
"15661",10334,"train",1
"15662",10336,"train",1
"15663",10337,"train",1
"15664",10338,"train",1
"15665",10339,"train",1
"15666",10340,"train",1
"15667",10342,"train",1
"15668",10343,"train",1
"15669",10345,"train",1
"15670",10346,"train",1
"15671",10348,"train",1
"15672",10349,"train",1
"15673",10350,"train",1
"15674",10352,"train",1
"15675",10354,"train",1
"15676",10355,"train",1
"15677",10358,"train",1
"15678",10359,"train",1
"15679",10360,"train",1
"15680",10361,"train",1
"15681",10362,"train",1
"15682",10363,"train",1
"15683",10367,"train",1
"15684",10372,"train",1
"15685",10373,"train",1
"15686",10374,"train",1
"15687",10375,"train",1
"15688",10379,"train",1
"15689",10381,"train",1
"15690",10382,"train",1
"15691",10383,"train",1
"15692",10384,"train",1
"15693",10385,"train",1
"15694",10386,"train",1
"15695",10387,"train",1
"15696",10388,"train",1
"15697",10390,"train",1
"15698",10392,"train",1
"15699",10393,"train",1
"15700",10394,"train",1
"15701",10395,"train",1
"15702",10397,"train",1
"15703",10399,"train",1
"15704",10400,"train",1
"15705",10401,"train",1
"15706",10402,"train",1
"15707",10403,"train",1
"15708",10405,"train",1
"15709",10406,"train",1
"15710",10407,"train",1
"15711",10409,"train",1
"15712",10411,"train",1
"15713",10413,"train",1
"15714",10416,"train",1
"15715",10417,"train",1
"15716",10423,"train",1
"15717",10425,"train",1
"15718",10428,"train",1
"15719",10429,"train",1
"15720",10432,"train",1
"15721",10434,"train",1
"15722",10436,"train",1
"15723",10440,"train",1
"15724",10442,"train",1
"15725",10445,"train",1
"15726",10446,"train",1
"15727",10447,"train",1
"15728",10449,"train",1
"15729",10451,"train",1
"15730",10452,"train",1
"15731",10453,"train",1
"15732",10454,"train",1
"15733",10455,"train",1
"15734",10456,"train",1
"15735",10458,"train",1
"15736",10460,"train",1
"15737",10461,"train",1
"15738",10462,"train",1
"15739",10463,"train",1
"15740",10466,"train",1
"15741",10467,"train",1
"15742",10468,"train",1
"15743",10469,"train",1
"15744",10471,"train",1
"15745",10473,"train",1
"15746",10474,"train",1
"15747",10476,"train",1
"15748",10478,"train",1
"15749",10479,"train",1
"15750",10482,"train",1
"15751",10483,"train",1
"15752",10484,"train",1
"15753",10489,"train",1
"15754",10490,"train",1
"15755",10493,"train",1
"15756",10498,"train",1
"15757",10499,"train",1
"15758",10500,"train",1
"15759",10501,"train",1
"15760",10504,"train",1
"15761",10507,"train",1
"15762",10509,"train",1
"15763",10510,"train",1
"15764",10512,"train",1
"15765",10514,"train",1
"15766",10517,"train",1
"15767",10518,"train",1
"15768",10519,"train",1
"15769",10520,"train",1
"15770",10522,"train",1
"15771",10524,"train",1
"15772",10529,"train",1
"15773",10530,"train",1
"15774",10531,"train",1
"15775",10533,"train",1
"15776",10534,"train",1
"15777",10535,"train",1
"15778",10538,"train",1
"15779",10541,"train",1
"15780",10543,"train",1
"15781",10544,"train",1
"15782",10545,"train",1
"15783",10548,"train",1
"15784",10551,"train",1
"15785",10552,"train",1
"15786",10553,"train",1
"15787",10555,"train",1
"15788",10556,"train",1
"15789",10557,"train",1
"15790",10558,"train",1
"15791",10559,"train",1
"15792",10560,"train",1
"15793",10564,"train",1
"15794",10565,"train",1
"15795",10567,"train",1
"15796",10569,"train",1
"15797",10570,"train",1
"15798",10571,"train",1
"15799",10572,"train",1
"15800",10573,"train",1
"15801",10575,"train",1
"15802",10576,"train",1
"15803",10577,"train",1
"15804",10578,"train",1
"15805",10580,"train",1
"15806",10581,"train",1
"15807",10582,"train",1
"15808",10583,"train",1
"15809",10584,"train",1
"15810",10585,"train",1
"15811",10587,"train",1
"15812",10588,"train",1
"15813",10589,"train",1
"15814",10591,"train",1
"15815",10592,"train",1
"15816",10594,"train",1
"15817",10595,"train",1
"15818",10598,"train",1
"15819",10599,"train",1
"15820",10600,"train",1
"15821",10601,"train",1
"15822",10602,"train",1
"15823",10603,"train",1
"15824",10604,"train",1
"15825",10605,"train",1
"15826",10609,"train",1
"15827",10612,"train",1
"15828",10614,"train",1
"15829",10615,"train",1
"15830",10616,"train",1
"15831",10618,"train",1
"15832",10619,"train",1
"15833",10621,"train",1
"15834",10624,"train",1
"15835",10625,"train",1
"15836",10626,"train",1
"15837",10627,"train",1
"15838",10628,"train",1
"15839",10629,"train",1
"15840",10630,"train",1
"15841",10631,"train",1
"15842",10633,"train",1
"15843",10636,"train",1
"15844",10637,"train",1
"15845",10638,"train",1
"15846",10639,"train",1
"15847",10640,"train",1
"15848",10644,"train",1
"15849",10645,"train",1
"15850",10647,"train",1
"15851",10649,"train",1
"15852",10650,"train",1
"15853",10651,"train",1
"15854",10652,"train",1
"15855",10653,"train",1
"15856",10655,"train",1
"15857",10657,"train",1
"15858",10662,"train",1
"15859",10664,"train",1
"15860",10665,"train",1
"15861",10666,"train",1
"15862",10667,"train",1
"15863",10668,"train",1
"15864",10669,"train",1
"15865",10670,"train",1
"15866",10672,"train",1
"15867",10673,"train",1
"15868",10674,"train",1
"15869",10675,"train",1
"15870",10677,"train",1
"15871",10678,"train",1
"15872",10680,"train",1
"15873",10681,"train",1
"15874",10685,"train",1
"15875",10690,"train",1
"15876",10691,"train",1
"15877",10692,"train",1
"15878",10694,"train",1
"15879",10695,"train",1
"15880",10697,"train",1
"15881",10700,"train",1
"15882",10701,"train",1
"15883",10702,"train",1
"15884",10703,"train",1
"15885",10704,"train",1
"15886",10706,"train",1
"15887",10708,"train",1
"15888",10709,"train",1
"15889",10710,"train",1
"15890",10713,"train",1
"15891",10715,"train",1
"15892",10716,"train",1
"15893",10717,"train",1
"15894",10718,"train",1
"15895",10719,"train",1
"15896",10721,"train",1
"15897",10722,"train",1
"15898",10724,"train",1
"15899",10727,"train",1
"15900",10729,"train",1
"15901",10730,"train",1
"15902",10734,"train",1
"15903",10735,"train",1
"15904",10738,"train",1
"15905",10739,"train",1
"15906",10740,"train",1
"15907",10744,"train",1
"15908",10746,"train",1
"15909",10748,"train",1
"15910",10749,"train",1
"15911",10750,"train",1
"15912",10754,"train",1
"15913",10755,"train",1
"15914",10757,"train",1
"15915",10758,"train",1
"15916",10764,"train",1
"15917",10765,"train",1
"15918",10766,"train",1
"15919",10767,"train",1
"15920",10770,"train",1
"15921",10771,"train",1
"15922",10772,"train",1
"15923",10774,"train",1
"15924",10776,"train",1
"15925",10777,"train",1
"15926",10779,"train",1
"15927",10782,"train",1
"15928",10784,"train",1
"15929",10785,"train",1
"15930",10786,"train",1
"15931",10787,"train",1
"15932",10790,"train",1
"15933",10792,"train",1
"15934",10795,"train",1
"15935",10798,"train",1
"15936",10799,"train",1
"15937",10800,"train",1
"15938",10801,"train",1
"15939",10806,"train",1
"15940",10807,"train",1
"15941",10808,"train",1
"15942",10812,"train",1
"15943",10814,"train",1
"15944",10815,"train",1
"15945",10818,"train",1
"15946",10819,"train",1
"15947",10821,"train",1
"15948",10825,"train",1
"15949",10827,"train",1
"15950",10830,"train",1
"15951",10831,"train",1
"15952",10832,"train",1
"15953",10833,"train",1
"15954",10834,"train",1
"15955",10837,"train",1
"15956",10839,"train",1
"15957",10840,"train",1
"15958",10841,"train",1
"15959",10842,"train",1
"15960",10843,"train",1
"15961",10844,"train",1
"15962",10845,"train",1
"15963",10848,"train",1
"15964",10849,"train",1
"15965",10851,"train",1
"15966",10852,"train",1
"15967",10853,"train",1
"15968",10854,"train",1
"15969",10856,"train",1
"15970",10857,"train",1
"15971",10859,"train",1
"15972",10860,"train",1
"15973",10861,"train",1
"15974",10869,"train",1
"15975",10871,"train",1
"15976",10872,"train",1
"15977",10873,"train",1
"15978",10875,"train",1
"15979",10876,"train",1
"15980",10877,"train",1
"15981",10878,"train",1
"15982",10879,"train",1
"15983",10880,"train",1
"15984",10883,"train",1
"15985",10884,"train",1
"15986",10885,"train",1
"15987",10886,"train",1
"15988",10888,"train",1
"15989",10889,"train",1
"15990",10890,"train",1
"15991",10891,"train",1
"15992",10892,"train",1
"15993",10893,"train",1
"15994",10894,"train",1
"15995",10895,"train",1
"15996",10896,"train",1
"15997",10897,"train",1
"15998",10898,"train",1
"15999",10899,"train",1
"16000",10902,"train",1
"16001",10903,"train",1
"16002",10906,"train",1
"16003",10907,"train",1
"16004",10910,"train",1
"16005",10911,"train",1
"16006",10915,"train",1
"16007",10918,"train",1
"16008",10920,"train",1
"16009",10921,"train",1
"16010",10922,"train",1
"16011",10923,"train",1
"16012",10926,"train",1
"16013",10929,"train",1
"16014",10931,"train",1
"16015",10932,"train",1
"16016",10934,"train",1
"16017",10935,"train",1
"16018",10938,"train",1
"16019",10940,"train",1
"16020",10941,"train",1
"16021",10942,"train",1
"16022",10943,"train",1
"16023",10944,"train",1
"16024",10945,"train",1
"16025",10947,"train",1
"16026",10948,"train",1
"16027",10950,"train",1
"16028",10951,"train",1
"16029",10952,"train",1
"16030",10954,"train",1
"16031",10955,"train",1
"16032",10957,"train",1
"16033",10958,"train",1
"16034",10959,"train",1
"16035",10960,"train",1
"16036",10961,"train",1
"16037",10963,"train",1
"16038",10964,"train",1
"16039",10965,"train",1
"16040",10966,"train",1
"16041",10968,"train",1
"16042",10969,"train",1
"16043",10970,"train",1
"16044",10973,"train",1
"16045",10975,"train",1
"16046",10976,"train",1
"16047",10978,"train",1
"16048",10980,"train",1
"16049",10981,"train",1
"16050",10982,"train",1
"16051",10983,"train",1
"16052",10984,"train",1
"16053",10985,"train",1
"16054",10988,"train",1
"16055",10991,"train",1
"16056",10993,"train",1
"16057",10994,"train",1
"16058",10995,"train",1
"16059",10997,"train",1
"16060",10999,"train",1
"16061",11001,"train",1
"16062",11003,"train",1
"16063",11004,"train",1
"16064",11005,"train",1
"16065",11006,"train",1
"16066",11008,"train",1
"16067",11010,"train",1
"16068",11011,"train",1
"16069",11012,"train",1
"16070",11013,"train",1
"16071",11014,"train",1
"16072",11015,"train",1
"16073",11016,"train",1
"16074",11017,"train",1
"16075",11018,"train",1
"16076",11020,"train",1
"16077",11021,"train",1
"16078",11023,"train",1
"16079",11025,"train",1
"16080",11026,"train",1
"16081",11027,"train",1
"16082",11028,"train",1
"16083",11030,"train",1
"16084",11031,"train",1
"16085",11032,"train",1
"16086",11035,"train",1
"16087",11036,"train",1
"16088",11037,"train",1
"16089",11038,"train",1
"16090",11040,"train",1
"16091",11044,"train",1
"16092",11045,"train",1
"16093",11047,"train",1
"16094",11048,"train",1
"16095",11050,"train",1
"16096",11051,"train",1
"16097",11052,"train",1
"16098",11053,"train",1
"16099",11054,"train",1
"16100",11055,"train",1
"16101",11057,"train",1
"16102",11060,"train",1
"16103",11061,"train",1
"16104",11062,"train",1
"16105",11064,"train",1
"16106",11066,"train",1
"16107",11071,"train",1
"16108",11072,"train",1
"16109",11073,"train",1
"16110",11074,"train",1
"16111",11075,"train",1
"16112",11076,"train",1
"16113",11077,"train",1
"16114",11079,"train",1
"16115",11080,"train",1
"16116",11081,"train",1
"16117",11083,"train",1
"16118",11084,"train",1
"16119",11085,"train",1
"16120",11086,"train",1
"16121",11087,"train",1
"16122",11088,"train",1
"16123",11089,"train",1
"16124",11090,"train",1
"16125",11093,"train",1
"16126",11094,"train",1
"16127",11096,"train",1
"16128",11097,"train",1
"16129",11098,"train",1
"16130",11100,"train",1
"16131",11102,"train",1
"16132",11103,"train",1
"16133",11104,"train",1
"16134",11105,"train",1
"16135",11106,"train",1
"16136",11107,"train",1
"16137",11108,"train",1
"16138",11109,"train",1
"16139",11110,"train",1
"16140",11111,"train",1
"16141",11114,"train",1
"16142",11118,"train",1
"16143",11121,"train",1
"16144",11122,"train",1
"16145",11125,"train",1
"16146",11127,"train",1
"16147",11129,"train",1
"16148",11130,"train",1
"16149",11132,"train",1
"16150",11133,"train",1
"16151",11135,"train",1
"16152",11137,"train",1
"16153",11142,"train",1
"16154",11147,"train",1
"16155",11148,"train",1
"16156",11150,"train",1
"16157",11151,"train",1
"16158",11152,"train",1
"16159",11156,"train",1
"16160",11158,"train",1
"16161",11160,"train",1
"16162",11163,"train",1
"16163",11164,"train",1
"16164",11165,"train",1
"16165",11166,"train",1
"16166",11167,"train",1
"16167",11168,"train",1
"16168",11169,"train",1
"16169",11170,"train",1
"16170",11172,"train",1
"16171",11173,"train",1
"16172",11174,"train",1
"16173",11176,"train",1
"16174",11177,"train",1
"16175",11178,"train",1
"16176",11180,"train",1
"16177",11181,"train",1
"16178",11182,"train",1
"16179",11183,"train",1
"16180",11184,"train",1
"16181",11185,"train",1
"16182",11186,"train",1
"16183",11189,"train",1
"16184",11192,"train",1
"16185",11193,"train",1
"16186",11194,"train",1
"16187",11195,"train",1
"16188",11197,"train",1
"16189",11199,"train",1
"16190",11200,"train",1
"16191",11201,"train",1
"16192",11204,"train",1
"16193",11205,"train",1
"16194",11207,"train",1
"16195",11209,"train",1
"16196",11210,"train",1
"16197",11212,"train",1
"16198",11217,"train",1
"16199",11218,"train",1
"16200",11219,"train",1
"16201",11220,"train",1
"16202",11221,"train",1
"16203",11223,"train",1
"16204",11224,"train",1
"16205",11225,"train",1
"16206",11230,"train",1
"16207",11232,"train",1
"16208",11233,"train",1
"16209",11234,"train",1
"16210",11235,"train",1
"16211",11236,"train",1
"16212",11238,"train",1
"16213",11240,"train",1
"16214",11241,"train",1
"16215",11242,"train",1
"16216",11243,"train",1
"16217",11244,"train",1
"16218",11245,"train",1
"16219",11246,"train",1
"16220",11247,"train",1
"16221",11248,"train",1
"16222",11250,"train",1
"16223",11251,"train",1
"16224",11252,"train",1
"16225",11253,"train",1
"16226",11254,"train",1
"16227",11255,"train",1
"16228",11257,"train",1
"16229",11258,"train",1
"16230",11260,"train",1
"16231",11262,"train",1
"16232",11263,"train",1
"16233",11264,"train",1
"16234",11265,"train",1
"16235",11267,"train",1
"16236",11269,"train",1
"16237",11270,"train",1
"16238",11271,"train",1
"16239",11273,"train",1
"16240",11274,"train",1
"16241",11275,"train",1
"16242",11279,"train",1
"16243",11280,"train",1
"16244",11281,"train",1
"16245",11286,"train",1
"16246",11287,"train",1
"16247",11288,"train",1
"16248",11289,"train",1
"16249",11290,"train",1
"16250",11291,"train",1
"16251",11292,"train",1
"16252",11300,"train",1
"16253",11301,"train",1
"16254",11302,"train",1
"16255",11303,"train",1
"16256",11305,"train",1
"16257",11306,"train",1
"16258",11308,"train",1
"16259",11310,"train",1
"16260",11311,"train",1
"16261",11312,"train",1
"16262",11313,"train",1
"16263",11314,"train",1
"16264",11318,"train",1
"16265",11321,"train",1
"16266",11323,"train",1
"16267",11325,"train",1
"16268",11329,"train",1
"16269",11331,"train",1
"16270",11333,"train",1
"16271",11334,"train",1
"16272",11335,"train",1
"16273",11337,"train",1
"16274",11339,"train",1
"16275",11340,"train",1
"16276",11341,"train",1
"16277",11342,"train",1
"16278",11344,"train",1
"16279",11345,"train",1
"16280",11347,"train",1
"16281",11348,"train",1
"16282",11349,"train",1
"16283",11350,"train",1
"16284",11353,"train",1
"16285",11355,"train",1
"16286",11356,"train",1
"16287",11360,"train",1
"16288",11363,"train",1
"16289",11364,"train",1
"16290",11365,"train",1
"16291",11366,"train",1
"16292",11367,"train",1
"16293",11369,"train",1
"16294",11371,"train",1
"16295",11372,"train",1
"16296",11373,"train",1
"16297",11374,"train",1
"16298",11377,"train",1
"16299",11378,"train",1
"16300",11380,"train",1
"16301",11381,"train",1
"16302",11382,"train",1
"16303",11385,"train",1
"16304",11386,"train",1
"16305",11389,"train",1
"16306",11392,"train",1
"16307",11393,"train",1
"16308",11395,"train",1
"16309",11397,"train",1
"16310",11398,"train",1
"16311",11401,"train",1
"16312",11403,"train",1
"16313",11404,"train",1
"16314",11405,"train",1
"16315",11406,"train",1
"16316",11407,"train",1
"16317",11409,"train",1
"16318",11411,"train",1
"16319",11414,"train",1
"16320",11417,"train",1
"16321",11418,"train",1
"16322",11419,"train",1
"16323",11420,"train",1
"16324",11421,"train",1
"16325",11422,"train",1
"16326",11423,"train",1
"16327",11424,"train",1
